Receipt,Delivery,Effective Date,Expiry Date,Service Mode,Commodity Name,Charge,Rate Basis,Container Size,Currency,Rate
2,44,10/20/2018,10/31/2018,1,2,IMP,1,3,AED,127
2,44,10/20/2018,10/31/2018,1,2,IMP,1,4,AED,127
2,44,10/20/2018,10/31/2018,1,2,LSS,1,1,USD,30
2,44,10/20/2018,10/31/2018,1,2,LSS,1,2,USD,60
2,44,10/20/2018,10/31/2018,1,2,LSS,1,3,USD,60
2,44,10/20/2018,10/31/2018,1,2,LSS,1,4,USD,60
2,44,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
2,44,10/20/2018,10/31/2018,1,2,EBS,1,2,USD,60
2,44,10/20/2018,10/31/2018,1,2,EBS,1,3,USD,60
2,44,10/20/2018,10/31/2018,1,2,EBS,1,4,USD,60
2,108,10/20/2018,10/31/2018,1,2,BAS,1,1,USD,1020
2,108,10/20/2018,10/31/2018,1,2,BAS,1,2,USD,1300
2,108,10/20/2018,10/31/2018,1,2,BAS,1,3,USD,1300
2,108,10/20/2018,10/31/2018,1,2,BAS,1,4,USD,1500
2,108,10/20/2018,10/31/2018,1,2,DDF,2,1,KWD,45
2,108,10/20/2018,10/31/2018,1,2,DDF,2,2,KWD,45
2,108,10/20/2018,10/31/2018,1,2,DDF,2,3,KWD,45
2,108,10/20/2018,10/31/2018,1,2,DDF,2,4,KWD,45
2,108,10/20/2018,10/31/2018,1,2,DHC,1,1,KWD,79
2,108,10/20/2018,10/31/2018,1,2,DHC,1,2,KWD,127
2,108,10/20/2018,10/31/2018,1,2,DHC,1,3,KWD,127
2,108,10/20/2018,10/31/2018,1,2,DHC,1,4,KWD,139
2,108,10/20/2018,10/31/2018,1,2,ERS,1,1,USD,100
2,108,10/20/2018,10/31/2018,1,2,ERS,1,2,USD,200
2,108,10/20/2018,10/31/2018,1,2,ERS,1,3,USD,200
2,108,10/20/2018,10/31/2018,1,2,ERS,1,4,USD,200
2,108,10/20/2018,10/31/2018,1,2,PAI,1,1,USD,17
2,108,10/20/2018,10/31/2018,1,2,PAI,1,2,USD,17
2,108,10/20/2018,10/31/2018,1,2,PAI,1,3,USD,17
2,108,10/20/2018,10/31/2018,1,2,PAI,1,4,USD,17
2,108,10/20/2018,10/31/2018,1,2,LSS,1,1,USD,30
2,108,10/20/2018,10/31/2018,1,2,LSS,1,2,USD,60
2,108,10/20/2018,10/31/2018,1,2,LSS,1,3,USD,60
2,108,10/20/2018,10/31/2018,1,2,LSS,1,4,USD,60
2,108,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
2,108,10/20/2018,10/31/2018,1,2,EBS,1,2,USD,60
2,108,10/20/2018,10/31/2018,1,2,EBS,1,3,USD,60
2,108,10/20/2018,10/31/2018,1,2,EBS,1,4,USD,60
2,109,10/20/2018,10/31/2018,1,2,BAS,1,1,USD,1020
2,109,10/20/2018,10/31/2018,1,2,BAS,1,2,USD,1300
2,109,10/20/2018,10/31/2018,1,2,BAS,1,3,USD,1300
2,109,10/20/2018,10/31/2018,1,2,BAS,1,4,USD,1500
2,109,10/20/2018,10/31/2018,1,2,DDF,2,1,KWD,45
2,109,10/20/2018,10/31/2018,1,2,DDF,2,2,KWD,45
2,109,10/20/2018,10/31/2018,1,2,DDF,2,3,KWD,45
2,109,10/20/2018,10/31/2018,1,2,DDF,2,4,KWD,45
2,109,10/20/2018,10/31/2018,1,2,DHC,1,1,KWD,79
2,109,10/20/2018,10/31/2018,1,2,DHC,1,2,KWD,127
2,109,10/20/2018,10/31/2018,1,2,DHC,1,3,KWD,127
2,109,10/20/2018,10/31/2018,1,2,DHC,1,4,KWD,139
2,109,10/20/2018,10/31/2018,1,2,ERS,1,1,USD,100
2,109,10/20/2018,10/31/2018,1,2,ERS,1,2,USD,200
2,109,10/20/2018,10/31/2018,1,2,ERS,1,3,USD,200
2,109,10/20/2018,10/31/2018,1,2,ERS,1,4,USD,200
2,109,10/20/2018,10/31/2018,1,2,LSS,1,1,USD,30
2,109,10/20/2018,10/31/2018,1,2,LSS,1,2,USD,60
2,109,10/20/2018,10/31/2018,1,2,LSS,1,3,USD,60
2,109,10/20/2018,10/31/2018,1,2,LSS,1,4,USD,60
2,109,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
2,109,10/20/2018,10/31/2018,1,2,EBS,1,2,USD,60
2,109,10/20/2018,10/31/2018,1,2,EBS,1,3,USD,60
2,109,10/20/2018,10/31/2018,1,2,EBS,1,4,USD,60
2,111,10/20/2018,10/31/2018,1,2,BAS,1,1,USD,920
2,111,10/20/2018,10/31/2018,1,2,BAS,1,2,USD,950
2,111,10/20/2018,10/31/2018,1,2,BAS,1,3,USD,950
2,111,10/20/2018,10/31/2018,1,2,BAS,1,4,USD,1150
2,111,10/20/2018,10/31/2018,1,2,DDF,2,1,OMR,45
2,111,10/20/2018,10/31/2018,1,2,DDF,2,2,OMR,45
2,111,10/20/2018,10/31/2018,1,2,DDF,2,3,OMR,45
2,111,10/20/2018,10/31/2018,1,2,DDF,2,4,OMR,45
2,111,10/20/2018,10/31/2018,1,2,DHC,1,1,OMR,46
2,111,10/20/2018,10/31/2018,1,2,DHC,1,2,OMR,61
2,111,10/20/2018,10/31/2018,1,2,DHC,1,3,OMR,61
2,111,10/20/2018,10/31/2018,1,2,DHC,1,4,OMR,61
2,111,10/20/2018,10/31/2018,1,2,ERS,1,1,USD,100
2,111,10/20/2018,10/31/2018,1,2,ERS,1,2,USD,200
2,111,10/20/2018,10/31/2018,1,2,ERS,1,3,USD,200
2,111,10/20/2018,10/31/2018,1,2,ERS,1,4,USD,200
2,111,10/20/2018,10/31/2018,1,2,IMP,1,1,OMR,5
2,111,10/20/2018,10/31/2018,1,2,IMP,1,2,OMR,5
2,111,10/20/2018,10/31/2018,1,2,IMP,1,3,OMR,5
2,111,10/20/2018,10/31/2018,1,2,IMP,1,4,OMR,5
2,111,10/20/2018,10/31/2018,1,2,LSS,1,1,USD,30
2,111,10/20/2018,10/31/2018,1,2,LSS,1,2,USD,60
2,111,10/20/2018,10/31/2018,1,2,LSS,1,3,USD,60
2,111,10/20/2018,10/31/2018,1,2,LSS,1,4,USD,60
2,111,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
2,111,10/20/2018,10/31/2018,1,2,EBS,1,2,USD,60
2,111,10/20/2018,10/31/2018,1,2,EBS,1,3,USD,60
2,111,10/20/2018,10/31/2018,1,2,EBS,1,4,USD,60
2,115,10/20/2018,10/31/2018,1,2,BAS,1,1,USD,1220
2,115,10/20/2018,10/31/2018,1,2,BAS,1,2,USD,1700
2,115,10/20/2018,10/31/2018,1,2,BAS,1,3,USD,1700
2,115,10/20/2018,10/31/2018,1,2,BAS,1,4,USD,1900
2,115,10/20/2018,10/31/2018,1,2,ERS,1,1,USD,100
2,115,10/20/2018,10/31/2018,1,2,ERS,1,2,USD,200
2,115,10/20/2018,10/31/2018,1,2,ERS,1,3,USD,200
2,115,10/20/2018,10/31/2018,1,2,ERS,1,4,USD,200
2,115,10/20/2018,10/31/2018,1,2,IMP,1,1,USD,90
2,115,10/20/2018,10/31/2018,1,2,IMP,1,2,USD,90
2,115,10/20/2018,10/31/2018,1,2,IMP,1,3,USD,90
2,115,10/20/2018,10/31/2018,1,2,IMP,1,4,USD,90
2,115,10/20/2018,10/31/2018,1,2,LSS,1,1,USD,30
2,115,10/20/2018,10/31/2018,1,2,LSS,1,2,USD,60
2,115,10/20/2018,10/31/2018,1,2,LSS,1,3,USD,60
2,115,10/20/2018,10/31/2018,1,2,LSS,1,4,USD,60
2,115,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
2,115,10/20/2018,10/31/2018,1,2,EBS,1,2,USD,60
2,115,10/20/2018,10/31/2018,1,2,EBS,1,3,USD,60
2,115,10/20/2018,10/31/2018,1,2,EBS,1,4,USD,60
25,40,10/20/2018,10/31/2018,1,2,BAS,1,1,USD,820
25,40,10/20/2018,10/31/2018,1,2,BAS,1,2,USD,850
25,40,10/20/2018,10/31/2018,1,2,BAS,1,3,USD,850
25,40,10/20/2018,10/31/2018,1,2,BAS,1,4,USD,1050
25,40,10/20/2018,10/31/2018,1,2,DDF,2,1,AED,450
25,40,10/20/2018,10/31/2018,1,2,DDF,2,2,AED,450
25,40,10/20/2018,10/31/2018,1,2,DDF,2,3,AED,450
25,40,10/20/2018,10/31/2018,1,2,DDF,2,4,AED,450
25,40,10/20/2018,10/31/2018,1,2,DHC,1,1,AED,682
25,40,10/20/2018,10/31/2018,1,2,DHC,1,2,AED,1025
25,40,10/20/2018,10/31/2018,1,2,DHC,1,3,AED,1025
25,40,10/20/2018,10/31/2018,1,2,DHC,1,4,AED,1025
25,40,10/20/2018,10/31/2018,1,2,ERS,1,1,USD,100
25,40,10/20/2018,10/31/2018,1,2,ERS,1,2,USD,200
25,40,10/20/2018,10/31/2018,1,2,ERS,1,3,USD,200
25,40,10/20/2018,10/31/2018,1,2,ERS,1,4,USD,200
25,40,10/20/2018,10/31/2018,1,2,IMP,1,1,AED,31
25,40,10/20/2018,10/31/2018,1,2,IMP,1,2,AED,73
25,40,10/20/2018,10/31/2018,1,2,IMP,1,3,AED,73
25,40,10/20/2018,10/31/2018,1,2,IMP,1,4,AED,73
25,40,10/20/2018,10/31/2018,1,2,LSS,1,1,USD,30
25,40,10/20/2018,10/31/2018,1,2,LSS,1,2,USD,60
25,40,10/20/2018,10/31/2018,1,2,LSS,1,3,USD,60
25,40,10/20/2018,10/31/2018,1,2,LSS,1,4,USD,60
25,40,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
25,40,10/20/2018,10/31/2018,1,2,EBS,1,2,USD,60
25,40,10/20/2018,10/31/2018,1,2,EBS,1,3,USD,60
25,40,10/20/2018,10/31/2018,1,2,EBS,1,4,USD,60
25,45,10/20/2018,10/31/2018,1,2,BAS,1,1,USD,675
25,45,10/20/2018,10/31/2018,1,2,BAS,1,2,USD,925
25,45,10/20/2018,10/31/2018,1,2,BAS,1,3,USD,925
25,45,10/20/2018,10/31/2018,1,2,BAS,1,4,USD,1125
25,45,10/20/2018,10/31/2018,1,2,CFD,1,1,USD,100
25,45,10/20/2018,10/31/2018,1,2,CFD,1,2,USD,200
25,45,10/20/2018,10/31/2018,1,2,CFD,1,3,USD,200
25,45,10/20/2018,10/31/2018,1,2,CFD,1,4,USD,200
25,45,10/20/2018,10/31/2018,1,2,ERS,1,1,USD,530
25,45,10/20/2018,10/31/2018,1,2,ERS,1,2,USD,1060
25,45,10/20/2018,10/31/2018,1,2,ERS,1,3,USD,1060
25,45,10/20/2018,10/31/2018,1,2,ERS,1,4,USD,1060
25,45,10/20/2018,10/31/2018,1,2,LSS,1,1,USD,30
25,45,10/20/2018,10/31/2018,1,2,LSS,1,2,USD,60
25,45,10/20/2018,10/31/2018,1,2,LSS,1,3,USD,60
25,45,10/20/2018,10/31/2018,1,2,LSS,1,4,USD,60
25,45,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
25,45,10/20/2018,10/31/2018,1,2,EBS,1,2,USD,60
25,45,10/20/2018,10/31/2018,1,2,EBS,1,3,USD,60
25,45,10/20/2018,10/31/2018,1,2,EBS,1,4,USD,60
25,41,10/20/2018,10/31/2018,1,2,BAS,1,1,USD,870
25,41,10/20/2018,10/31/2018,1,2,BAS,1,2,USD,900
25,41,10/20/2018,10/31/2018,1,2,BAS,1,3,USD,900
25,41,10/20/2018,10/31/2018,1,2,BAS,1,4,USD,1100
25,41,10/20/2018,10/31/2018,1,2,DDF,2,1,AED,450
25,41,10/20/2018,10/31/2018,1,2,DDF,2,2,AED,450
25,41,10/20/2018,10/31/2018,1,2,DDF,2,3,AED,450
25,41,10/20/2018,10/31/2018,1,2,DDF,2,4,AED,450
25,41,10/20/2018,10/31/2018,1,2,DHC,1,1,AED,715
25,41,10/20/2018,10/31/2018,1,2,DHC,1,2,AED,1140
25,41,10/20/2018,10/31/2018,1,2,DHC,1,3,AED,1140
25,41,10/20/2018,10/31/2018,1,2,DHC,1,4,AED,1140
25,41,10/20/2018,10/31/2018,1,2,ERS,1,1,USD,100
25,41,10/20/2018,10/31/2018,1,2,ERS,1,2,USD,200
25,41,10/20/2018,10/31/2018,1,2,ERS,1,3,USD,200
25,41,10/20/2018,10/31/2018,1,2,ERS,1,4,USD,200
25,41,10/20/2018,10/31/2018,1,2,IMP,1,1,AED,127
25,41,10/20/2018,10/31/2018,1,2,IMP,1,2,AED,127
25,41,10/20/2018,10/31/2018,1,2,IMP,1,3,AED,127
25,41,10/20/2018,10/31/2018,1,2,IMP,1,4,AED,127
25,41,10/20/2018,10/31/2018,1,2,LSS,1,1,USD,30
25,41,10/20/2018,10/31/2018,1,2,LSS,1,2,USD,60
25,41,10/20/2018,10/31/2018,1,2,LSS,1,3,USD,60
25,41,10/20/2018,10/31/2018,1,2,LSS,1,4,USD,60
25,41,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
25,41,10/20/2018,10/31/2018,1,2,EBS,1,2,USD,60
25,41,10/20/2018,10/31/2018,1,2,EBS,1,3,USD,60
25,41,10/20/2018,10/31/2018,1,2,EBS,1,4,USD,60
25,46,10/20/2018,10/31/2018,1,2,BAS,1,1,USD,580
25,46,10/20/2018,10/31/2018,1,2,BAS,1,2,USD,600
25,46,10/20/2018,10/31/2018,1,2,BAS,1,3,USD,600
25,46,10/20/2018,10/31/2018,1,2,BAS,1,4,USD,800
25,46,10/20/2018,10/31/2018,1,2,DDF,2,1,SAR,50
25,46,10/20/2018,10/31/2018,1,2,DDF,2,2,SAR,50
25,46,10/20/2018,10/31/2018,1,2,DDF,2,3,SAR,50
25,46,10/20/2018,10/31/2018,1,2,DDF,2,4,SAR,50
25,46,10/20/2018,10/31/2018,1,2,ERS,1,1,USD,100
25,46,10/20/2018,10/31/2018,1,2,ERS,1,2,USD,200
25,46,10/20/2018,10/31/2018,1,2,ERS,1,3,USD,200
25,46,10/20/2018,10/31/2018,1,2,ERS,1,4,USD,200
25,46,10/20/2018,10/31/2018,1,2,LSS,1,1,USD,30
25,46,10/20/2018,10/31/2018,1,2,LSS,1,2,USD,60
25,46,10/20/2018,10/31/2018,1,2,LSS,1,3,USD,60
25,46,10/20/2018,10/31/2018,1,2,LSS,1,4,USD,60
25,46,10/20/2018,10/31/2018,1,2,RHI,1,1,USD,75
25,46,10/20/2018,10/31/2018,1,2,RHI,1,2,USD,112
25,46,10/20/2018,10/31/2018,1,2,RHI,1,3,USD,112
25,46,10/20/2018,10/31/2018,1,2,RHI,1,4,USD,150
25,46,10/20/2018,10/31/2018,1,2,ADI,2,1,SAR,305
25,46,10/20/2018,10/31/2018,1,2,ADI,2,2,SAR,305
25,46,10/20/2018,10/31/2018,1,2,ADI,2,3,SAR,305
25,46,10/20/2018,10/31/2018,1,2,ADI,2,4,SAR,305
25,46,10/20/2018,10/31/2018,1,2,POS,1,1,USD,45
25,46,10/20/2018,10/31/2018,1,2,POS,1,2,USD,63
25,46,10/20/2018,10/31/2018,1,2,POS,1,3,USD,63
25,46,10/20/2018,10/31/2018,1,2,POS,1,4,USD,228
25,46,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
25,46,10/20/2018,10/31/2018,1,2,EBS,1,2,USD,60
25,46,10/20/2018,10/31/2018,1,2,EBS,1,3,USD,60
25,46,10/20/2018,10/31/2018,1,2,EBS,1,4,USD,60
25,53,10/20/2018,10/31/2018,1,2,BAS,1,1,USD,1110
25,53,10/20/2018,10/31/2018,1,2,BAS,1,2,USD,1500
25,53,10/20/2018,10/31/2018,1,2,BAS,1,3,USD,1500
25,53,10/20/2018,10/31/2018,1,2,BAS,1,4,USD,1700
25,53,10/20/2018,10/31/2018,1,2,DDF,2,1,JOD,10
25,53,10/20/2018,10/31/2018,1,2,DDF,2,2,JOD,10
25,53,10/20/2018,10/31/2018,1,2,DDF,2,3,JOD,10
25,53,10/20/2018,10/31/2018,1,2,DDF,2,4,JOD,10
25,53,10/20/2018,10/31/2018,1,2,ERS,1,1,USD,75
25,53,10/20/2018,10/31/2018,1,2,ERS,1,2,USD,150
25,53,10/20/2018,10/31/2018,1,2,ERS,1,3,USD,150
25,53,10/20/2018,10/31/2018,1,2,ERS,1,4,USD,150
25,53,10/20/2018,10/31/2018,1,2,IMP,1,1,JOD,63
25,53,10/20/2018,10/31/2018,1,2,IMP,1,2,JOD,89
25,53,10/20/2018,10/31/2018,1,2,IMP,1,3,JOD,89
25,53,10/20/2018,10/31/2018,1,2,IMP,1,4,JOD,89
25,53,10/20/2018,10/31/2018,1,2,PAI,1,1,USD,70
25,53,10/20/2018,10/31/2018,1,2,PAI,1,2,USD,100
25,53,10/20/2018,10/31/2018,1,2,PAI,1,3,USD,100
25,53,10/20/2018,10/31/2018,1,2,PAI,1,4,USD,100
25,53,10/20/2018,10/31/2018,1,2,LSS,1,1,USD,30
25,53,10/20/2018,10/31/2018,1,2,LSS,1,2,USD,60
25,53,10/20/2018,10/31/2018,1,2,LSS,1,3,USD,60
25,53,10/20/2018,10/31/2018,1,2,LSS,1,4,USD,60
25,53,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
25,53,10/20/2018,10/31/2018,1,2,EBS,1,2,USD,60
25,53,10/20/2018,10/31/2018,1,2,EBS,1,3,USD,60
25,53,10/20/2018,10/31/2018,1,2,EBS,1,4,USD,60
25,54,10/20/2018,10/31/2018,1,2,BAS,1,1,USD,820
25,54,10/20/2018,10/31/2018,1,2,BAS,1,2,USD,850
25,54,10/20/2018,10/31/2018,1,2,BAS,1,3,USD,850
25,54,10/20/2018,10/31/2018,1,2,BAS,1,4,USD,1050
25,54,10/20/2018,10/31/2018,1,2,DDF,2,1,BHD,38
25,54,10/20/2018,10/31/2018,1,2,DDF,2,2,BHD,38
25,54,10/20/2018,10/31/2018,1,2,DDF,2,3,BHD,38
25,54,10/20/2018,10/31/2018,1,2,DDF,2,4,BHD,38
25,54,10/20/2018,10/31/2018,1,2,DHC,1,1,BHD,42
25,54,10/20/2018,10/31/2018,1,2,DHC,1,2,BHD,65
25,54,10/20/2018,10/31/2018,1,2,DHC,1,3,BHD,65
25,54,10/20/2018,10/31/2018,1,2,DHC,1,4,BHD,99
25,54,10/20/2018,10/31/2018,1,2,ERS,1,1,USD,100
25,54,10/20/2018,10/31/2018,1,2,ERS,1,2,USD,200
25,54,10/20/2018,10/31/2018,1,2,ERS,1,3,USD,200
25,54,10/20/2018,10/31/2018,1,2,ERS,1,4,USD,200
25,54,10/20/2018,10/31/2018,1,2,IMP,1,1,BHD,4
25,54,10/20/2018,10/31/2018,1,2,IMP,1,2,BHD,4
25,54,10/20/2018,10/31/2018,1,2,IMP,1,3,BHD,4
25,54,10/20/2018,10/31/2018,1,2,IMP,1,4,BHD,4
25,54,10/20/2018,10/31/2018,1,2,LSS,1,1,USD,30
25,54,10/20/2018,10/31/2018,1,2,LSS,1,2,USD,60
25,54,10/20/2018,10/31/2018,1,2,LSS,1,3,USD,60
25,54,10/20/2018,10/31/2018,1,2,LSS,1,4,USD,60
25,54,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
25,54,10/20/2018,10/31/2018,1,2,EBS,1,2,USD,60
25,54,10/20/2018,10/31/2018,1,2,EBS,1,3,USD,60
25,54,10/20/2018,10/31/2018,1,2,EBS,1,4,USD,60
25,47,10/20/2018,10/31/2018,1,2,BAS,1,1,USD,580
25,47,10/20/2018,10/31/2018,1,2,BAS,1,2,USD,600
25,47,10/20/2018,10/31/2018,1,2,BAS,1,3,USD,600
25,47,10/20/2018,10/31/2018,1,2,BAS,1,4,USD,800
25,47,10/20/2018,10/31/2018,1,2,DDF,2,1,SAR,50
25,47,10/20/2018,10/31/2018,1,2,DDF,2,2,SAR,50
25,47,10/20/2018,10/31/2018,1,2,DDF,2,3,SAR,50
25,47,10/20/2018,10/31/2018,1,2,DDF,2,4,SAR,50
25,47,10/20/2018,10/31/2018,1,2,ERS,1,1,USD,100
25,47,10/20/2018,10/31/2018,1,2,ERS,1,2,USD,200
25,47,10/20/2018,10/31/2018,1,2,ERS,1,3,USD,200
25,47,10/20/2018,10/31/2018,1,2,ERS,1,4,USD,200
25,47,10/20/2018,10/31/2018,1,2,LSS,1,1,USD,30
25,47,10/20/2018,10/31/2018,1,2,LSS,1,2,USD,60
25,47,10/20/2018,10/31/2018,1,2,LSS,1,3,USD,60
25,47,10/20/2018,10/31/2018,1,2,LSS,1,4,USD,60
25,47,10/20/2018,10/31/2018,1,2,RHI,1,1,USD,75
25,47,10/20/2018,10/31/2018,1,2,RHI,1,2,USD,112
25,47,10/20/2018,10/31/2018,1,2,RHI,1,3,USD,112
25,47,10/20/2018,10/31/2018,1,2,RHI,1,4,USD,150
25,47,10/20/2018,10/31/2018,1,2,ADI,2,1,SAR,305
25,47,10/20/2018,10/31/2018,1,2,ADI,2,2,SAR,305
25,47,10/20/2018,10/31/2018,1,2,ADI,2,3,SAR,305
25,47,10/20/2018,10/31/2018,1,2,ADI,2,4,SAR,305
25,47,10/20/2018,10/31/2018,1,2,POS,1,1,USD,45
25,47,10/20/2018,10/31/2018,1,2,POS,1,2,USD,63
25,47,10/20/2018,10/31/2018,1,2,POS,1,3,USD,63
25,47,10/20/2018,10/31/2018,1,2,POS,1,4,USD,228
25,47,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
25,47,10/20/2018,10/31/2018,1,2,EBS,1,2,USD,60
25,47,10/20/2018,10/31/2018,1,2,EBS,1,3,USD,60
25,47,10/20/2018,10/31/2018,1,2,EBS,1,4,USD,60
25,86,10/20/2018,10/31/2018,1,2,BAS,1,1,USD,1045
25,86,10/20/2018,10/31/2018,1,2,BAS,1,2,USD,1500
25,86,10/20/2018,10/31/2018,1,2,BAS,1,3,USD,1500
25,86,10/20/2018,10/31/2018,1,2,BAS,1,4,USD,1700
25,86,10/20/2018,10/31/2018,1,2,DDF,2,1,QAR,450
25,86,10/20/2018,10/31/2018,1,2,DDF,2,2,QAR,450
25,86,10/20/2018,10/31/2018,1,2,DDF,2,3,QAR,450
25,86,10/20/2018,10/31/2018,1,2,DDF,2,4,QAR,450
25,86,10/20/2018,10/31/2018,1,2,DHC,1,1,QAR,650
25,86,10/20/2018,10/31/2018,1,2,DHC,1,2,QAR,1000
25,86,10/20/2018,10/31/2018,1,2,DHC,1,3,QAR,1000
25,86,10/20/2018,10/31/2018,1,2,DHC,1,4,QAR,1100
25,86,10/20/2018,10/31/2018,1,2,ERS,1,1,USD,100
25,86,10/20/2018,10/31/2018,1,2,ERS,1,2,USD,200
25,86,10/20/2018,10/31/2018,1,2,ERS,1,3,USD,200
25,86,10/20/2018,10/31/2018,1,2,ERS,1,4,USD,200
25,86,10/20/2018,10/31/2018,1,2,IMP,1,1,QAR,125
25,86,10/20/2018,10/31/2018,1,2,IMP,1,2,QAR,175
25,86,10/20/2018,10/31/2018,1,2,IMP,1,3,QAR,175
25,86,10/20/2018,10/31/2018,1,2,IMP,1,4,QAR,175
25,86,10/20/2018,10/31/2018,1,2,LSS,1,1,USD,30
25,86,10/20/2018,10/31/2018,1,2,LSS,1,2,USD,60
25,86,10/20/2018,10/31/2018,1,2,LSS,1,3,USD,60
25,86,10/20/2018,10/31/2018,1,2,LSS,1,4,USD,60
25,86,10/20/2018,10/31/2018,1,2,RHI,1,1,QAR,150
25,86,10/20/2018,10/31/2018,1,2,RHI,1,2,QAR,300
25,86,10/20/2018,10/31/2018,1,2,RHI,1,3,QAR,300
25,86,10/20/2018,10/31/2018,1,2,RHI,1,4,QAR,300
25,86,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
25,86,10/20/2018,10/31/2018,1,2,EBS,1,2,USD,60
25,86,10/20/2018,10/31/2018,1,2,EBS,1,3,USD,60
25,86,10/20/2018,10/31/2018,1,2,EBS,1,4,USD,60
25,42,10/20/2018,10/31/2018,1,2,BAS,1,1,USD,1120
25,42,10/20/2018,10/31/2018,1,2,BAS,1,2,USD,1150
25,42,10/20/2018,10/31/2018,1,2,BAS,1,3,USD,1150
25,42,10/20/2018,10/31/2018,1,2,BAS,1,4,USD,1350
25,42,10/20/2018,10/31/2018,1,2,DDF,2,1,AED,450
25,42,10/20/2018,10/31/2018,1,2,DDF,2,2,AED,450
25,42,10/20/2018,10/31/2018,1,2,DDF,2,3,AED,450
25,42,10/20/2018,10/31/2018,1,2,DDF,2,4,AED,450
25,42,10/20/2018,10/31/2018,1,2,DHC,1,1,AED,715
25,42,10/20/2018,10/31/2018,1,2,DHC,1,2,AED,1140
25,42,10/20/2018,10/31/2018,1,2,DHC,1,3,AED,1140
25,42,10/20/2018,10/31/2018,1,2,DHC,1,4,AED,1140
25,42,10/20/2018,10/31/2018,1,2,ERS,1,1,USD,100
25,42,10/20/2018,10/31/2018,1,2,ERS,1,2,USD,200
25,42,10/20/2018,10/31/2018,1,2,ERS,1,3,USD,200
25,42,10/20/2018,10/31/2018,1,2,ERS,1,4,USD,200
25,42,10/20/2018,10/31/2018,1,2,IMP,1,1,AED,127
25,42,10/20/2018,10/31/2018,1,2,IMP,1,2,AED,127
25,42,10/20/2018,10/31/2018,1,2,IMP,1,3,AED,127
25,42,10/20/2018,10/31/2018,1,2,IMP,1,4,AED,127
25,42,10/20/2018,10/31/2018,1,2,LSS,1,1,USD,30
25,42,10/20/2018,10/31/2018,1,2,LSS,1,2,USD,60
25,42,10/20/2018,10/31/2018,1,2,LSS,1,3,USD,60
25,42,10/20/2018,10/31/2018,1,2,LSS,1,4,USD,60
25,42,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
25,42,10/20/2018,10/31/2018,1,2,EBS,1,2,USD,60
25,42,10/20/2018,10/31/2018,1,2,EBS,1,3,USD,60
25,42,10/20/2018,10/31/2018,1,2,EBS,1,4,USD,60
25,43,10/20/2018,10/31/2018,1,2,BAS,1,1,USD,620
25,43,10/20/2018,10/31/2018,1,2,BAS,1,2,USD,650
25,43,10/20/2018,10/31/2018,1,2,BAS,1,3,USD,650
25,43,10/20/2018,10/31/2018,1,2,BAS,1,4,USD,850
25,43,10/20/2018,10/31/2018,1,2,DDF,2,1,AED,450
25,43,10/20/2018,10/31/2018,1,2,DDF,2,2,AED,450
25,43,10/20/2018,10/31/2018,1,2,DDF,2,3,AED,450
25,43,10/20/2018,10/31/2018,1,2,DDF,2,4,AED,450
25,43,10/20/2018,10/31/2018,1,2,DHC,1,1,AED,720
25,43,10/20/2018,10/31/2018,1,2,DHC,1,2,AED,1150
25,43,10/20/2018,10/31/2018,1,2,DHC,1,3,AED,1150
25,43,10/20/2018,10/31/2018,1,2,DHC,1,4,AED,1150
25,43,10/20/2018,10/31/2018,1,2,ERS,1,1,USD,100
25,43,10/20/2018,10/31/2018,1,2,ERS,1,2,USD,200
25,43,10/20/2018,10/31/2018,1,2,ERS,1,3,USD,200
25,43,10/20/2018,10/31/2018,1,2,ERS,1,4,USD,200
25,43,10/20/2018,10/31/2018,1,2,IMP,1,1,AED,114
25,43,10/20/2018,10/31/2018,1,2,IMP,1,2,AED,157
25,43,10/20/2018,10/31/2018,1,2,IMP,1,3,AED,157
25,43,10/20/2018,10/31/2018,1,2,IMP,1,4,AED,157
25,43,10/20/2018,10/31/2018,1,2,LSS,1,1,USD,30
25,43,10/20/2018,10/31/2018,1,2,LSS,1,2,USD,60
25,43,10/20/2018,10/31/2018,1,2,LSS,1,3,USD,60
25,43,10/20/2018,10/31/2018,1,2,LSS,1,4,USD,60
25,43,10/20/2018,10/31/2018,1,2,EBS,1,1,USD,30
25,43,10/20/2018,10/31/2018,1,2,EBS,1,2,USD,60
25,43,10/20/2018,10/31/2018,1,2,EBS,1,3,USD,60
25,43,10/20/2018,10/31/2018,1,2,EBS,1,4,USD,60
